repo_url,stars,forks,releases_count,tags_count,closed_issues_count,created_at,updated_at,retrieval_uuid,retrieved_at
https://github.com/spring-projects/spring-plugin,482,124,1,22,101,2012-02-20T18:06:37Z,2026-01-23T08:56:37Z,65b1872a-5265-4101-a7a9-419764bf8aaf,2026-02-04T18:35:49.140870+00:00
https://github.com/hibernate/hibernate-validator,1260,587,1,150,0,2010-10-08T13:25:07Z,2026-02-03T19:37:02Z,5960ae74-b698-4176-a90b-86ee205224b2,2026-02-04T18:35:49.141870+00:00
https://github.com/apache/xmlbeans,58,64,0,49,0,2009-08-06T08:06:50Z,2026-01-12T04:49:00Z,2a4fe7c0-16f2-42c1-b555-65615245bb39,2026-02-04T18:35:49.144376+00:00
https://github.com/brettwooldridge/SparseBitSet,268,36,0,4,7,2013-03-04T00:08:58Z,2025-12-09T08:23:33Z,fe77973c-6926-4c52-83a4-a864cd4b04b9,2026-02-04T18:35:49.158882+00:00
https://github.com/mapstruct/mapstruct,7612,1010,36,49,2044,2012-05-28T12:42:42Z,2026-02-04T18:12:04Z,9534c26a-6cc4-4878-a3c3-c70433de4fa1,2026-02-04T18:35:49.168469+00:00
https://github.com/springfox/springfox,5942,1518,12,88,3324,2012-05-06T06:38:57Z,2026-02-04T01:24:12Z,a3cf1427-c059-47f1-bcea-ed1979bf32bc,2026-02-04T18:35:49.171722+00:00
https://github.com/apache/velocity-engine,404,135,0,57,0,2013-11-22T08:00:13Z,2026-01-29T14:38:14Z,6874954d-6a96-4047-b2d4-9ad035f87c75,2026-02-04T18:35:49.192093+00:00
https://github.com/jakartaee/common-annotations-api,65,42,0,11,51,2018-03-27T18:01:49Z,2025-09-25T06:34:19Z,cd420033-3719-44db-8132-4765d3976ff3,2026-02-04T18:35:49.234737+00:00
https://github.com/virtuald/curvesapi,31,18,0,9,5,2015-02-21T18:20:01Z,2026-01-31T21:34:03Z,ffd1e2e1-3f32-4479-a841-cc59e8dbc377,2026-02-04T18:35:49.253225+00:00
https://github.com/apache/commons-lang,2926,1882,0,113,0,2009-05-21T01:24:46Z,2026-02-04T18:13:45Z,6150dd30-1526-4f3b-8c43-f89906014964,2026-02-04T18:35:49.275479+00:00
